"Symbol","Synonym Symbol","Scientific Name with Author","National Common Name","Family"
"LOMA3","LOMAA","Lomatium macrocarpum (Nutt. ex Torr. & A. Gray) J.M. Coult. & Rose var. artemisiarum Piper","","Apiaceae"
"LOMA3","LOMAE","Lomatium macrocarpum (Nutt. ex Torr. & A. Gray) J.M. Coult. & Rose var. ellipticum (Torr. & A. Gray) Jeps.","","Apiaceae"
"LOMA3","PEMA14","Peucedanum macrocarpum Nutt. ex Torr. & A. Gray","","Apiaceae"
"LOMAT","","Lomatium Raf.","desertparsley","Apiaceae"
"LONE","","Lomatium nevadense (S. Watson) J.M. Coult. & Rose","Nevada biscuitroot","Apiaceae"
"LONEN","","Lomatium nevadense (S. Watson) J.M. Coult. & Rose var. nevadense","Nevada biscuitroot","Apiaceae"
"LONEP","","Lomatium nevadense (S. Watson) J.M. Coult. & Rose var. parishii (J.M. Coult. & Rose) Jeps.","Parish's biscuitroot","Apiaceae"
"LONEP","LONEP2","Lomatium nevadense (S. Watson) J.M. Coult. & Rose var. pseudorientale (M.E. Jones) Munz","","Apiaceae"
"LONU2","","Lomatium nudicaule (Pursh) J.M. Coult. & Rose","barestem biscuitroot","Apiaceae"
"LONU2","CONU9","Cogswellia nudicaulis (Pursh) M.E. Jones","","Apiaceae"
"LOPA","","Lomatium parryi (S. Watson) J.F. Macbr.","Utah desertparsley","Apiaceae"
"LOPA","ALPA15","Aletes parryi (S. Watson) W.A. Weber","","Apiaceae"
"LOPA5","","Lomatium packardiae Cronquist","Packard's desertparsley","Apiaceae"
"LORA","","Lomatium ravenii Mathias & Constance","Lassen parsley","Apiaceae"
"LORO7","","Lomatium roseanum Cronquist","biscuitroot","Apiaceae"
"LOSC3","","Lomatium scabrum (J.M. Coult. & Rose) Mathias","rough desertparsley","Apiaceae"
"LOSCS","","Lomatium scabrum (J.M. Coult. & Rose) Mathias var. scabrum","rough desertparsley","Apiaceae"
"LOSCS","ALSC10","Aletes scabra (J.M. Coult. & Rose) W.A. Weber","","Apiaceae"
"LOSCT","","Lomatium scabrum (J.M. Coult. & Rose) Mathias var. tripinnatum Goodrich","rough desertparsley","Apiaceae"
"LOSI2","","Lomatium simplex (Nutt.) J.F. Macbr.","Great Basin desertparsley","Apiaceae"
"LOSIS","","Lomatium simplex (Nutt.) J.F. Macbr. var. simplex","Great Basin desertparsley","Apiaceae"
"LOSIS","LOPL4","Lomatium platycarpum (Torr.) J.M. Coult. & Rose","","Apiaceae"
"LOSIS","LOTRP","Lomatium triternatum (Pursh) J.M. Coult. & Rose ssp. platycarpum (Torr.) Cronquist","","Apiaceae"
"LOTR2","","Lomatium triternatum (Pursh) J.M. Coult. & Rose","nineleaf biscuitroot","Apiaceae"
"LOTRM","","Lomatium triternatum (Pursh) J.M. Coult. & Rose var. macrocarpum (J.M. Coult. & Rose) Mathias","nineleaf biscuitroot","Apiaceae"
"LOTRM","LOTRA2","Lomatium triternatum (Pursh) J.M. Coult. & Rose var. alatum J.M. Coult. & Rose","","Apiaceae"
"LOTRT","","Lomatium triternatum (Pursh) J.M. Coult. & Rose var. triternatum","nineleaf biscuitroot","Apiaceae"
"LOVA","","Lomatium vaginatum J.M. Coult. & Rose","broadsheath desertparsley","Apiaceae"
"LOVA","LOUTP","Lomatium utriculatum (Nutt. ex Torr. & A. Gray) J.M. Coult. & Rose var. papillatum (L.F. Hend.) Mathias","","Apiaceae"
"MUDI","","Musineon divaricatum (Pursh) Raf.","leafy wildparsley","Apiaceae"
"MUDI","MUDI2","Musineum divaricatum (Pursh) Nutt. ex Torr. & A. Gray, orth. var.","","Apiaceae"
"MUDIH","","Musineon divaricatum (Pursh) Raf. var. hookeri (Torr. & A. Gray) Mathias","Hooker's wildparsley","Apiaceae"
"MUDIH","MUHO","Musineon hookeri (Torr. & A. Gray) Nutt.","","Apiaceae"
"MUDIH","MUTR3","Musineon trachyspermum Nutt.","","Apiaceae"
"MUDIH","MUDIH2","Musineum divaricatum (Pursh) Nutt. ex Torr. & A. Gray var. hookeri Torr. & A. Gray, orth. var.","","Apiaceae"
"MUSIN","","Musineon Raf.","wildparsley","Apiaceae"
"OSBE","","Osmorhiza berteroi DC.","sweetcicely","Apiaceae"
"OSBE","OSBR2","Osmorhiza brevipes (J.M. Coult. & Rose) Suksd.","","Apiaceae"
"OSBE","OSCH","Osmorhiza chilensis Hook. & Arn.","","Apiaceae"
"OSBE","OSDI","Osmorhiza divaricata (Britton) Suksd.","","Apiaceae"
"OSBE","OSNU","Osmorhiza nuda Torr.","","Apiaceae"
"OSBE","WADI","Washingtonia divaricata Britton","","Apiaceae"
"OSDE","","Osmorhiza depauperata Phil.","bluntseed sweetroot","Apiaceae"
"OSDE","OSCHC","Osmorhiza chilensis Hook. & Arn. var. cupressimontana (B. Boivin) B. Boivin","","Apiaceae"
"OSDE","OSOB2","Osmorhiza obtusa (J.M. Coult. & Rose) Fernald","","Apiaceae"
"OSDE","WAOB","Washingtonia obtusa J.M. Coult. & Rose","","Apiaceae"
"OSMOR","","Osmorhiza Raf.","sweetroot","Apiaceae"
"OSOC","","Osmorhiza occidentalis (Nutt. ex Torr. & A. Gray) Torr.","western sweetroot","Apiaceae"
"OSOC","GLOC2","Glycosma occidentalis Nutt. ex Torr. & A. Gray","","Apiaceae"
"OSOC","OSAM2","Osmorhiza ambigua (A. Gray) J.M. Coult. & Rose","","Apiaceae"
"PASA2","","Pastinaca sativa L.","wild parsnip","Apiaceae"
"PASA2","PASAP","Pastinaca sativa L. var. pratensis Pers.","","Apiaceae"
"PASTI","","Pastinaca L.","parsnip","Apiaceae"
"PEBO2","","Perideridia bolanderi (A. Gray) A. Nelson & J.F. Macbr.","Bolander's yampah","Apiaceae"
"PEBOB","","Perideridia bolanderi (A. Gray) A. Nelson & J.F. Macbr. ssp. bolanderi","Bolander's yampah","Apiaceae"
"PECR2","","Petroselinum crispum (Mill.) Nyman ex A.W. Hill","parsley","Apiaceae"
"PECR2","APPE","Apium petroselinum L.","","Apiaceae"
"PECR2","CAPE33","Carum petroselinum (L.) Benth. & Hook. f.","","Apiaceae"
"PECR2","PEHO6","Petroselinum hortense Hoffm.","","Apiaceae"
"PECR2","PESA17","Petroselinum sativum Hoffm.","","Apiaceae"
"PECR2","PEVU4","Petroselinum vulgare Lagasca","","Apiaceae"
"PEGA3","","Perideridia gairdneri (Hook. & Arn.) Mathias","Gardner's yampah","Apiaceae"
"PEGAB","","Perideridia gairdneri (Hook. & Arn.) Mathias ssp. borealis T.I. Chuang & Constance","common yampah","Apiaceae"
"PEGAB","ATMO","Atenia montana (Blank.) Rydb.","","Apiaceae"
"PEGAB","CAMO21","Carum montanum Blank.","","Apiaceae"
"PEGAB","PEMO7","Perideridia montana (Blank.) Dorn","","Apiaceae"
"PELE5","","Perideridia lemmonii (J.M. Coult. & Rose) T.I. Chuang & Constance","Lemmon's yampah","Apiaceae"
"PEPA21","","Perideridia parishii (J.M. Coult. & Rose) A. Nelson & J.F. Macbr.","Parish's yampah","Apiaceae"
"PEPAL","","Perideridia parishii (J.M. Coult. & Rose) A. Nelson & J.F. Macbr. ssp. latifolia (A. Gray) T.I. Chuang & Constance","Parish's yampah","Apiaceae"
"PERID","","Perideridia Rchb.","yampah","Apiaceae"
"PETRO6","","Petroselinum J. Hill","parsley","Apiaceae"
"PSEUD4","","Pseudocymopterus J.M. Coult. & Rose","false springparsley","Apiaceae"
"PSMO","","Pseudocymopterus montanus (A. Gray) J.M. Coult. & Rose","alpine false springparsley","Apiaceae"
"PSMO","CYLE6","Cymopterus lemmonii (J.M. Coult. & Rose) Dorn","","Apiaceae"
"PSMO","PSTI","Pseudocymopterus tidestromii J.M. Coult. & Rose","","Apiaceae"
"PSMO","THMO7","Thaspium montanum A. Gray","","Apiaceae"
"PTERY","","Pteryxia (Nutt. ex Torr. & A. Gray) Nutt. ex J.M. Coult. & Rose","wavewing","Apiaceae"
"PTHE","","Pteryxia hendersonii (J.M. Coult. & Rose) Mathias & Constance","Henderson's wavewing","Apiaceae"
"PTHE","ALHE","Aletes hendersonii (J.M. Coult. & Rose) W.A. Weber","","Apiaceae"
"PTHE","ALLO5","Aletes longiloba (Rydb.) W.A. Weber","","Apiaceae"
"PTHE","CYHE3","Cymopterus hendersonii (J.M. Coult. & Rose) Cronquist","","Apiaceae"
"PTHE","CYLO10","Cymopterus longilobus (Rydb.) W.A. Weber","","Apiaceae"
"PTPE","","Pteryxia petraea (M.E. Jones) J.M. Coult. & Rose","rockloving wavewing","Apiaceae"
"PTPE","ALPE7","Aletes petraea (M.E. Jones) W.A. Weber","","Apiaceae"
"PTPE","CYPE9","Cymopterus petraeus M.E. Jones","","Apiaceae"
"PTPE","CYTEP","Cymopterus terebinthinus (Hook.) Torr. & A. Gray var. petraeus (M.E. Jones) Goodrich","","Apiaceae"
"PTTE","","Pteryxia terebinthina (Hook.) J.M. Coult. & Rose","turpentine wavewing","Apiaceae"
"PTTEA","","Pteryxia terebinthina (Hook.) J.M. Coult. & Rose var. albiflora (Torr. & A. Gray) Mathias","turpentine wavewing","Apiaceae"
"PTTEA","CYTEA","Cymopterus terebinthinus (Hook.) Torr. & A. Gray var. albiflorus (Torr. & A. Gray) M.E. Jones","","Apiaceae"
"PTTEA","CYTEC","Cymopterus terebinthinus (Hook.) Torr. & A. Gray var. calcareus (M.E. Jones) Cronquist","","Apiaceae"
"PTTEA","PTTEC","Pteryxia terebinthina (Hook.) J.M. Coult. & Rose var. calcarea (M.E. Jones) Mathias","","Apiaceae"
"PTTEC2","","Pteryxia terebinthina (Hook.) J.M. Coult. & Rose var. californica (J.M. Coult. & Rose) Mathias","California wavewing","Apiaceae"
"PTTEC2","CYTEC2","Cymopterus terebinthinus (Hook.) Torr. & A. Gray var. californicus (J.M. Coult. & Rose) Jeps.","","Apiaceae"
"SAGR5","","Sanicula graveolens Poepp. ex DC.","northern sanicle","Apiaceae"
"SAGR5","SAGRS","Sanicula graveolens Poepp. ex DC. var. septentrionalis (Greene) H. St. John","","Apiaceae"
"SAGR5","SANE4","Sanicula nevadensis S. Watson","","Apiaceae"
"SAGR5","SANES","Sanicula nevadensis S. Watson var. septentrionalis (Greene) Mathias","","Apiaceae"
"SAGR5","SASE19","Sanicula septentrionalis Greene","","Apiaceae"
"SANIC","","Sanicula L.","sanicle","Apiaceae"
"SISU2","","Sium suave Walter","hemlock waterparsnip","Apiaceae"
"SISU2","SICI2","Sium cicutifolium Schrank","","Apiaceae"
"SISU2","SIFL","Sium floridanum Small","","Apiaceae"
"SISU2","SISUF","Sium suave Walter var. floridanum (Small) C.F. Reed","","Apiaceae"
"SIUM","","Sium L.","waterparsnip","Apiaceae"
"SPCA5","","Sphenosciadium capitellatum A. Gray","woollyhead parsnip","Apiaceae"
"SPHEN2","","Sphenosciadium A. Gray","sphenosciadium","Apiaceae"
"YABEA","","Yabea Koso-Pol.","yabea","Apiaceae"
"YAMI","","Yabea microcarpa (Hook. & Arn.) Koso-Pol.","false carrot","Apiaceae"
"YAMI","CAMI27","Caucalis microcarpa Hook. & Arn.","","Apiaceae"
"ZIAP","","Zizia aptera (A. Gray) Fernald","meadow zizia","Apiaceae"
"ZIAP","ZIAPO","Zizia aptera (A. Gray) Fernald var. occidentalis Fernald","","Apiaceae"
"ZIAP","ZICO","Zizia cordata W.D.J. Koch ex DC.","","Apiaceae"
"ZIZIA","","Zizia W.D.J. Koch","zizia","Apiaceae"
"AMSON","","Amsonia Walter","bluestar","Apocynaceae"
"AMTO2","","Amsonia tomentosa Torr. & Frém.","woolly bluestar","Apocynaceae"
"AMTOT","","Amsonia tomentosa Torr. & Frém. var. tomentosa","woolly bluestar","Apocynaceae"
"AMTOT","AMBR3","Amsonia brevifolia A. Gray","","Apocynaceae"
"APAN2","","Apocynum androsaemifolium L.","spreading dogbane","Apocynaceae"
"APAN2","APAM2","Apocynum ambigens Greene","","Apocynaceae"
"APAN2","APANP","Apocynum androsaemifolium L. ssp. pumilum (A. Gray) B. Boivin","","Apocynaceae"
"APAN2","APANG2","Apocynum androsaemifolium L. var. glabrum Macoun","","Apocynaceae"
"APAN2","APANG4","Apocynum androsaemifolium L. var. griseum (Greene) Bég. & Beloserky","","Apocynaceae"
"APAN2","APANI3","Apocynum androsaemifolium L. var. incanum A. DC.","","Apocynaceae"
"APAN2","APANI2","Apocynum androsaemifolium L. var. intermedium Woodson","","Apocynaceae"
"APAN2","APANP3","Apocynum androsaemifolium L. var. pumilum A. Gray","","Apocynaceae"
"APAN2","APANT2","Apocynum androsaemifolium L. var. tomentellum (Greene) B. Boivin","","Apocynaceae"
"APAN2","APANW2","Apocynum androsaemifolium L. var. woodsonii B. Boivin","","Apocynaceae"
"APAN2","APPU","Apocynum pumilum (A. Gray) Greene","","Apocynaceae"
"APAN2","APPUR","Apocynum pumilum (A. Gray) Greene var. rhomboideum (Greene) Bég. & Beloserky","","Apocynaceae"
"APAN2","APSC","Apocynum scopulorum Greene ex Rydb.","","Apocynaceae"
"APCA","","Apocynum cannabinum L.","Indianhemp","Apocynaceae"
"APCA","APCAA","Apocynum cannabinum L. var. angustifolium (Wooton) N.H. Holmgren","","Apocynaceae"
"APCA","APCAG","Apocynum cannabinum L. var. glaberrimum A. DC.","","Apocynaceae"
"APCA","APCAG2","Apocynum cannabinum L. var. greeneanum (Bég. & Beloserky) Woodson","","Apocynaceae"
"APCA","APCAH","Apocynum cannabinum L. var. hypericifolium (Aiton) A. Gray","","Apocynaceae"
"APCA","APCAN","Apocynum cannabinum L. var. nemorale (G.S. Mill.) Fernald","","Apocynaceae"
"APCA","APCAP2","Apocynum cannabinum L. var. pubescens (Mitchell ex R. Br.) Woodson","","Apocynaceae"
"APCA","APCAS","Apocynum cannabinum L. var. suksdorfii (Greene) Bég. & Beloserky","","Apocynaceae"
"APCA","APHY2","Apocynum hypericifolium Aiton","","Apocynaceae"
"APCA","APPU2","Apocynum pubescens Mitchell ex R. Br.","","Apocynaceae"
"APCA","APSI","Apocynum sibiricum Jacq.","","Apocynaceae"
"APCA","APSIC","Apocynum sibiricum Jacq. var. cordigerum (Greene) Fernald","","Apocynaceae"
"APCA","APSIF","Apocynum sibiricum Jacq. var. farwellii (Greene) Fernald","","Apocynaceae"
"APCA","APSIS","Apocynum sibiricum Jacq. var. salignum (Greene) Fernald","","Apocynaceae"
"APCA","APSU","Apocynum suksdorfii Greene","","Apocynaceae"
"APCA","APSUA2","Apocynum suksdorfii Greene var. angustifolium (Wooton) Woodson","","Apocynaceae"
"APFL","","Apocynum ×floribundum Greene (pro sp.) [androsaemifolium × cannabinum]","","Apocynaceae"
"APFL","APJO","Apocynum jonesii Woodson","","Apocynaceae"
"APFL","APME","Apocynum medium Greene","","Apocynaceae"
"APFL","APMEF","Apocynum medium Greene var. floribundum (Greene) Woodson","","Apocynaceae"
"APFL","APMEL2","Apocynum medium Greene var. leuconeuron (Greene) Woodson","","Apocynaceae"
"APFL","APMEL","Apocynum medium Greene var. lividum (Greene) Woodson","","Apocynaceae"
"APFL","APMES","Apocynum medium Greene var. sarniense (Greene) Woodson","","Apocynaceae"
"APFL","APMEV","Apocynum medium Greene var. vestitum (Greene) Woodson","","Apocynaceae"
"APFL","APMI2","Apocynum milleri Britton","","Apocynaceae"
"APOCY","","Apocynum L.","dogbane","Apocynaceae"
"WAFI","","Washingtonia filifera (Linden ex André) H. Wendl.","California fan palm","Arecaceae"
"WAFI","BRFI2","Brahea filamentosa (Fenzi) H. Wendl.","","Arecaceae"
"WAFI","BRFI3","Brahea filifera W. Watson, nom. inval.","","Arecaceae"
"WAFI","NEFI2","Neowashingtonia filamentosa (Fenzi) Sudw.","","Arecaceae"
"WAFI","PRFI","Pritchardia filamentosa Fenzi","","Arecaceae"
"WAFI","PRFI2","Pritchardia filifera Linden ex André","","Arecaceae"
"WAFI","WAFI2","Washingtonia filamentosa (Fenzi) Kuntze","","Arecaceae"
"WAFI","WAFIR","Washingtonia filifera (Linden ex André) H. Wendl. var. robusta Parish","","Arecaceae"
"WASHI","","Washingtonia H. Wendl.","fan palm","Arecaceae"
"ASAS","","Asclepias asperula (Decne.) Woodson","spider milkweed","Asclepiadaceae"
"ASASA","","Asclepias asperula (Decne.) Woodson ssp. asperula","spider milkweed","Asclepiadaceae"
"ASCLE","","Asclepias L.","milkweed","Asclepiadaceae"
"ASCO","","Asclepias cordifolia (Benth.) Jeps.","heartleaf milkweed","Asclepiadaceae"
"ASCO","GOCO2","Gomphocarpus cordifolius Benth.","","Asclepiadaceae"
"ASCR","","Asclepias cryptoceras S. Watson","pallid milkweed","Asclepiadaceae"
"ASCRC2","","Asclepias cryptoceras S. Watson ssp. cryptoceras","pallid milkweed","Asclepiadaceae"
"ASCRD2","","Asclepias cryptoceras S. Watson ssp. davisii (Woodson) Woodson","Davis' milkweed","Asclepiadaceae"
"ASCRD2","ASCRD","Asclepias cryptoceras S. Watson var. davisii (Woodson) W.H. Baker","","Asclepiadaceae"
"ASCRD2","ASDA2","Asclepias davisii Woodson","","Asclepiadaceae"
"ASER2","","Asclepias erosa Torr.","desert milkweed","Asclepiadaceae"
"ASFA","","Asclepias fascicularis Decne.","Mexican whorled milkweed","Asclepiadaceae"
"ASFA","ASME11","Asclepias mexicana auct. non Cav.","","Asclepiadaceae"
"ASHA6","","Asclepias hallii A. Gray","Hall's milkweed","Asclepiadaceae"
"ASIN","","Asclepias incarnata L.","swamp milkweed","Asclepiadaceae"
"ASINI","","Asclepias incarnata L. ssp. incarnata","swamp milkweed","Asclepiadaceae"
"ASNY","","Asclepias nyctaginifolia A. Gray","Mojave milkweed","Asclepiadaceae"
"ASRU6","","Asclepias rusbyi (Vail) Woodson","Rusby's milkweed","Asclepiadaceae"
"ASRU6","ASENR","Asclepias engelmanniana Woodson var. rusbyi (Vail) Kearney","","Asclepiadaceae"
"ASSP","","Asclepias speciosa Torr.","showy milkweed","Asclepiadaceae"
"ASSP","ASGI6","Asclepias giffordii Eastw.","","Asclepiadaceae"
"ASSU","","Asclepias subulata Decne.","rush milkweed","Asclepiadaceae"
"ASSU2","","Asclepias subverticillata (A. Gray) Vail","horsetail milkweed","Asclepiadaceae"
"ASSU2","ASGA4","Asclepias galioides auct. non Kunth","","Asclepiadaceae"
"ASUN4","","Asclepias uncialis Greene","wheel milkweed","Asclepiadaceae"
"ASUNR","","Asclepias uncialis Greene ssp. ruthiae (Maguire) Kartesz & Gandhi","Ruth's milkweed","Asclepiadaceae"
"ASUNR","ASEA3","Asclepias eastwoodiana Barneby","","Asclepiadaceae"
"ASUNR","ASRU7","Asclepias ruthiae Maguire","","Asclepiadaceae"
"ASUNR","ASSA8","Asclepias sanjuanensis K.D. Heil, J.M. Porter & S.L. Welsh","","Asclepiadaceae"
"ASUNR","ASUNR2","Asclepias uncialis Greene var. ruthiae (Maguire) E. Sundell","","Asclepiadaceae"
"CYNAN","","Cynanchum L.","swallow-wort","Asclepiadaceae"
"CYUT","","Cynanchum utahense (Engelm.) Woodson","Utah swallow-wort","Asclepiadaceae"
"CYUT","ASUT2","Astephanus utahensis Engelm.","","Asclepiadaceae"
"FUCY","","Funastrum cynanchoides (Decne.) Schltr.","fringed twinevine","Asclepiadaceae"
"FUCYH","","Funastrum cynanchoides (Decne.) Schltr. ssp. heterophyllum (Engelm. ex Torr.) Kartesz","Hartweg's twinevine","Asclepiadaceae"
"FUCYH","FUCYH2","Funastrum cynanchoides (Decne.) Schltr. var. hartwegii (Vail) Krings","","Asclepiadaceae"
"FUCYH","FUHE","Funastrum heterophyllum (Engelm. ex Torr.) Standl.","","Asclepiadaceae"
"FUCYH","FULI","Funastrum lineare (Decne.) J.F. Macbr.","","Asclepiadaceae"
"FUCYH","PHHE15","Philibertia heterophylla (Engelm. ex Torr.) Jeps.","","Asclepiadaceae"
"FUCYH","SACYH2","Sarcostemma cynanchoides Decne. ssp. hartwegii (Vail) R. Holm","","Asclepiadaceae"
"FUCYH","SACYH","Sarcostemma cynanchoides Decne. var. hartwegii (Vail) Shinners","","Asclepiadaceae"
"FUHI","","Funastrum hirtellum (A. Gray) Schltr.","hairy milkweed","Asclepiadaceae"
"FUHI","PHHI11","Philibertia hirtella (A. Gray) Parish","","Asclepiadaceae"
"FUHI","SAHI2","Sarcostemma hirtellum (A. Gray) R. Holm","","Asclepiadaceae"
"FUNAS","","Funastrum Fourn.","twinevine","Asclepiadaceae"
"ASPLE","","Asplenium L.","spleenwort","Aspleniaceae"
"ASRE","","Asplenium resiliens Kunze","blackstem spleenwort","Aspleniaceae"
"ASTR10","","Asplenium trichomanes-ramosum L.","brightgreen spleenwort","Aspleniaceae"
"ASTR10","ASVI10","Asplenium viride Huds.","","Aspleniaceae"
"ACAMP","","Acamptopappus (A. Gray) A. Gray","goldenhead","Asteraceae"
"ACHIL","","Achillea L.","yarrow","Asteraceae"
"ACMI2","","Achillea millefolium L.","common yarrow","Asteraceae"
"ACMIA","","Achillea millefolium L. var. alpicola (Rydb.) Garrett","common yarrow","Asteraceae"
"ACMIA","ACAL11","Achillea alpicola (Rydb.) Rydb.","","Asteraceae"
"ACMIA","ACFU","Achillea fusca Rydb.","","Asteraceae"
"ACMIA","ACLAA","Achillea lanulosa Nutt. ssp. alpicola (Rydb.) D.D. Keck","","Asteraceae"
"ACMIA","ACLAA2","Achillea lanulosa Nutt. var. alpicola Rydb.","","Asteraceae"
"ACMIA","ACMIF","Achillea millefolium L. var. fusca (Rydb.) G.N. Jones","","Asteraceae"
"ACMIA","ACSU3","Achillea subalpina Greene","","Asteraceae"
"ACMIO","","Achillea millefolium L. var. occidentalis DC.","western yarrow","Asteraceae"
"ACMIO","ACAN7","Achillea angustissima Rydb.","","Asteraceae"
"ACMIO","ACAS2","Achillea aspleniifolia auct. non Vent.","","Asteraceae"
"ACMIO","ACER2","Achillea eradiata Piper","","Asteraceae"
"ACMIO","ACGR5","Achillea gracilis Raf.","","Asteraceae"
"ACMIO","ACLA5","Achillea lanulosa Nutt.","","Asteraceae"
"ACMIO","ACLAT","Achillea lanulosa Nutt. ssp. typica D.D. Keck","","Asteraceae"
"ACMIO","ACLAA3","Achillea lanulosa Nutt. var. arachnoidea Lunell","","Asteraceae"
"ACMIO","ACLAE","Achillea lanulosa Nutt. var. eradiata (Piper) M. Peck","","Asteraceae"
"ACMIO","ACLA3","Achillea laxiflora Pollard & Cockerell","","Asteraceae"
"ACMIO","ACMIL","Achillea millefolium L. ssp. lanulosa (Nutt.) Piper","","Asteraceae"
"ACMIO","ACMIO2","Achillea millefolium L. ssp. occidentalis (DC.) Hyl.","","Asteraceae"
"ACMIO","ACMIP5","Achillea millefolium L. ssp. pallidotegula B. Boivin","","Asteraceae"
"ACMIO","ACMIA4","Achillea millefolium L. var. aspleniifolia (Vent.) Farw.","","Asteraceae"
"ACMIO","ACMIG2","Achillea millefolium L. var. gracilis (Raf.) Raf. ex DC.","","Asteraceae"
"ACMIO","ACMIL3","Achillea millefolium L. var. lanulosa (Nutt.) Piper","","Asteraceae"
"ACMIO","ACMIR","Achillea millefolium L. var. rosea (Desf.) Torr. & A. Gray","","Asteraceae"
"ACMIO","ACMIR2","Achillea millefolium L. var. russeolata B. Boivin","","Asteraceae"
"ACMIO","ACOC","Achillea occidentalis (DC.) Raf. ex Rydb.","","Asteraceae"
"ACMIO","ACRO4","Achillea rosea Desf.","","Asteraceae"
"ACMIO","ACTO3","Achillea tomentosa Pursh, non L.","","Asteraceae"
"ACOUR","","Acourtia D. Don","desertpeony","Asteraceae"
"ACRE3","","Acroptilon repens (L.) DC.","hardheads","Asteraceae"
"ACRE3","CEPI3","Centaurea picris Pall. ex Willd.","","Asteraceae"
"ACRE3","CERE6","Centaurea repens L.","","Asteraceae"
"ACROP","","Acroptilon Cass.","hardheads","Asteraceae"
"ACSH","","Acamptopappus shockleyi A. Gray","Shockley's goldenhead","Asteraceae"
"ACSP","","Acamptopappus sphaerocephalus (Harv. & A. Gray ex A. Gray) A. Gray","rayless goldenhead","Asteraceae"
"ACSPH","","Acamptopappus sphaerocephalus (Harv. & A. Gray ex A. Gray) A. Gray var. hirtellus S.F. Blake","rayless goldenhead","Asteraceae"
"ACSPS2","","Acamptopappus sphaerocephalus (Harv. & A. Gray ex A. Gray) A. Gray var. sphaerocephalus","rayless goldenhead","Asteraceae"
